id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,hoa
"5702-Meridian-Way,-Orlando,-FL-32808","5702 Meridian Way, Orlando, FL 32808",5702 Meridian Way,,Orlando,FL,32808,Orange,28.591639,-81.457919,Single Family,3.0,2.0,1219.0,9603.0,1958.0,Inactive,174900,Foreclosure,2025-01-26T00:00:00.000Z,2025-03-18T00:00:00.000Z,2022-06-04T07:16:54.519Z,2025-03-17T12:38:50.013Z,51,StellarMLS,O6274736,"{'name': 'Heather Unger, Pa', 'phone': '4076014958', 'email': 'heather.unger@followupboss.me', 'website': 'http://www.lemontreerealty.com'}","{'name': 'ACME REAL ESTATE FLORIDA LLC', 'phone': '4076014958', 'email': 'heather@acmeflorida.com'}","{'2025-01-26': {'event': 'Sale Listing', 'price': 174900, 'listingType': 'Foreclosure', 'listedDate': '2025-01-26T00:00:00.000Z', 'removedDate': '2025-03-18T00:00:00.000Z', 'daysOnMarket': 51}}",
"3913-Rose-Of-Sharon-Dr,-Orlando,-FL-32808","3913 Rose Of Sharon Dr, Orlando, FL 32808",3913 Rose Of Sharon Dr,,Orlando,FL,32808,Orange,28.593099,-81.439918,Single Family,3.0,2.0,2220.0,9955.0,1977.0,Inactive,300000,Short Sale,2025-02-12T00:00:00.000Z,2025-03-18T00:00:00.000Z,2025-02-12T00:00:00.000Z,2025-03-17T12:22:21.401Z,34,StellarMLS,O6279371,"{'name': 'Elizabeth Kim Borges', 'phone': '4077759805', 'email': 'elizabethkimborges@gmail.com', 'website': 'https://www.borgesrealestate.com'}","{'name': 'Realty Hub', 'phone': '4079001001', 'email': 'info@usrealtyhub.com', 'website': 'www.usrealtyhub.com'}","{'2025-02-12': {'event': 'Sale Listing', 'price': 300000, 'listingType': 'Short Sale', 'listedDate': '2025-02-12T00:00:00.000Z', 'removedDate': '2025-03-18T00:00:00.000Z', 'daysOnMarket': 34}}",
"904-Bordeaux-Pl,-Orlando,-FL-32808","904 Bordeaux Pl, Orlando, FL 32808",904 Bordeaux Pl,,Orlando,FL,32808,Orange,28.556978,-81.446234,Single Family,3.0,2.0,999.0,8106.0,1955.0,Inactive,159900,Foreclosure,2025-03-04T00:00:00.000Z,2025-03-18T00:00:00.000Z,2024-02-08T00:00:00.000Z,2025-03-17T11:13:49.109Z,14,StellarMLS,O6285682,"{'name': 'Beverly Berget', 'phone': '4079009645', 'email': 'reobevb@gmail.com'}","{'name': 'OLYMPUS EXECUTIVE REALTY, HOME OF TOP PRODUCERS®', 'phone': '4074690090', 'email': 'broker@oerfl.com', 'website': 'http://olympusexecutiverealty.com'}","{'2025-03-04': {'event': 'Sale Listing', 'price': 159900, 'listingType': 'Foreclosure', 'listedDate': '2025-03-04T00:00:00.000Z', 'removedDate': '2025-03-18T00:00:00.000Z', 'daysOnMarket': 14}}",
"4515-Dutton-Dr,-Orlando,-FL-32808","4515 Dutton Dr, Orlando, FL 32808",4515 Dutton Dr,,Orlando,FL,32808,Orange,28.562539,-81.435034,Single Family,3.0,2.0,1081.0,35284.0,1962.0,Inactive,274000,Standard,2024-10-15T00:00:00.000Z,2025-03-15T00:00:00.000Z,2023-08-23T00:00:00.000Z,2025-03-14T13:09:10.508Z,151,StellarMLS,O6249152,"{'name': 'Abby Greenberg', 'phone': '4074842689', 'email': 'abby.greenberg@compass.com'}","{'name': 'COMPASS FLORIDA LLC', 'phone': '4072039441', 'email': 'brokerfl@compass.com'}","{'2024-10-15': {'event': 'Sale Listing', 'price': 274000, 'listingType': 'Standard', 'listedDate': '2024-10-15T00:00:00.000Z', 'removedDate': '2025-03-15T00:00:00.000Z', 'daysOnMarket': 151}}",
"4414-Lake-Lawne-Ave,-Orlando,-FL-32808","4414 Lake Lawne Ave, Orlando, FL 32808",4414 Lake Lawne Ave,,Orlando,FL,32808,Orange,28.559108,-81.433704,Single Family,3.0,1.0,914.0,5688.0,1956.0,Inactive,210000,Standard,2025-01-10T00:00:00.000Z,2025-03-15T00:00:00.000Z,2025-01-11T00:00:00.000Z,2025-03-14T12:48:44.668Z,64,StellarMLS,O6268897,"{'name': 'Afrika Hendley', 'phone': '4073407020', 'email': 'afrikahendley@gmail.com'}","{'name': ' Keller Williams Realty at The Parks', 'phone': '4076294420', 'email': 'leohunt@kw.com', 'website': 'http://www.downtownorlandokw.com'}","{'2025-01-10': {'event': 'Sale Listing', 'price': 210000, 'listingType': 'Standard', 'listedDate': '2025-01-10T00:00:00.000Z', 'removedDate': '2025-03-15T00:00:00.000Z', 'daysOnMarket': 64}}",
"5205-Montague-Pl,-Orlando,-FL-32808","5205 Montague Pl, Orlando, FL 32808",5205 Montague Pl,,Orlando,FL,32808,Orange,28.556945,-81.451506,Single Family,4.0,2.0,1131.0,6551.0,1954.0,Inactive,279999,Standard,2025-01-24T00:00:00.000Z,2025-03-15T00:00:00.000Z,2025-01-25T00:00:00.000Z,2025-03-14T12:44:34.836Z,50,StellarMLS,O6274741,"{'name': 'Jadisi Valdez', 'phone': '2402638425', 'email': 'jadisivaldez@icloud.com'}","{'name': 'LPT REALTY LLC', 'phone': '8773662213', 'email': 'jennifer.draper@lpt.com'}","{'2025-01-24': {'event': 'Sale Listing', 'price': 279999, 'listingType': 'Standard', 'listedDate': '2025-01-24T00:00:00.000Z', 'removedDate': '2025-03-15T00:00:00.000Z', 'daysOnMarket': 50}}",
"4617-Frisco-Cir,-Orlando,-FL-32808","4617 Frisco Cir, Orlando, FL 32808",4617 Frisco Cir,,Orlando,FL,32808,Orange,28.571635,-81.441046,Single Family,3.0,2.0,1252.0,7525.0,1974.0,Inactive,299900,Standard,2024-12-13T00:00:00.000Z,2025-03-14T00:00:00.000Z,2024-12-14T00:00:00.000Z,2025-03-13T12:32:50.298Z,91,StellarMLS,O6264576,"{'name': 'Asif Kassim', 'phone': '3212560500', 'email': 'stevenkassim@aol.com'}","{'name': 'Liberty Home Sales Inc', 'phone': '3212560500', 'email': 'stevenkassim@aol.com', 'website': 'www.flhomesonline.com'}","{'2024-12-13': {'event': 'Sale Listing', 'price': 299900, 'listingType': 'Standard', 'listedDate': '2024-12-13T00:00:00.000Z', 'removedDate': '2025-03-14T00:00:00.000Z', 'daysOnMarket': 91}}",
"1521-N-Hastings-St,-Orlando,-FL-32808","1521 N Hastings St, Orlando, FL 32808",1521 N Hastings St,,Orlando,FL,32808,Orange,28.560956,-81.459128,Single Family,3.0,2.0,1101.0,10454.0,1957.0,Inactive,240000,Standard,2025-01-04T00:00:00.000Z,2025-03-14T00:00:00.000Z,2024-06-22T00:00:00.000Z,2025-03-13T12:30:51.194Z,69,StellarMLS,S5117879,"{'name': 'Grace Miao', 'phone': '9175494854', 'email': 'grace.miao15@gmail.com'}","{'name': 'LA REALTY SERVICES LLC', 'phone': '4078703519', 'email': 'charles@centfloinvestments.com'}","{'2025-01-04': {'event': 'Sale Listing', 'price': 240000, 'listingType': 'Standard', 'listedDate': '2025-01-04T00:00:00.000Z', 'removedDate': '2025-03-14T00:00:00.000Z', 'daysOnMarket': 69}}",
"5807-Wolf-Rd,-Orlando,-FL-32808","5807 Wolf Rd, Orlando, FL 32808",5807 Wolf Rd,,Orlando,FL,32808,Orange,28.568219,-81.460429,Single Family,4.0,2.0,1283.0,10019.0,1959.0,Inactive,260000,Standard,2025-01-06T00:00:00.000Z,2025-03-14T00:00:00.000Z,2025-01-07T00:00:00.000Z,2025-03-13T12:26:30.507Z,67,StellarMLS,O6268852,"{'name': 'Valerie Thomas', 'phone': '4072561133', 'email': 'kthomas0708@bellsouth.net'}","{'name': 'Legacy Cornerstone Inc', 'phone': '4076745601', 'email': 'socrate@allcountyppm.com'}","{'2025-01-06': {'event': 'Sale Listing', 'price': 260000, 'listingType': 'Standard', 'listedDate': '2025-01-06T00:00:00.000Z', 'removedDate': '2025-03-14T00:00:00.000Z', 'daysOnMarket': 67}}",
"3924-Rose-Of-Sharon-Dr,-Orlando,-FL-32808","3924 Rose Of Sharon Dr, Orlando, FL 32808",3924 Rose Of Sharon Dr,,Orlando,FL,32808,Orange,28.593332,-81.440407,Single Family,3.0,2.0,2101.0,10890.0,1976.0,Inactive,390000,Standard,2025-02-28T00:00:00.000Z,2025-03-14T00:00:00.000Z,2021-08-31T15:55:15.109Z,2025-03-13T11:23:00.059Z,14,StellarMLS,O6282518,"{'name': 'Emily Armstrong', 'phone': '4077575991', 'email': 'emily@armstrongfamilygroup.com', 'website': 'http://www.facebook.com/emilyarmstrongrealtor'}","{'name': ' Keller Williams Realty at The Parks', 'phone': '4076294420', 'email': 'leohunt@kw.com', 'website': 'http://www.downtownorlandokw.com'}","{'2025-02-28': {'event': 'Sale Listing', 'price': 390000, 'listingType': 'Standard', 'listedDate': '2025-02-28T00:00:00.000Z', 'removedDate': '2025-03-14T00:00:00.000Z', 'daysOnMarket': 14}}",
"4313-Georgetown-Dr,-Orlando,-FL-32808","4313 Georgetown Dr, Orlando, FL 32808",4313 Georgetown Dr,,Orlando,FL,32808,Orange,28.563832,-81.432377,Single Family,3.0,2.0,1759.0,7067.0,1968.0,Inactive,30000,Standard,2025-02-26T00:00:00.000Z,2025-03-13T00:00:00.000Z,2025-02-27T00:00:00.000Z,2025-03-12T10:58:20.896Z,15,StellarMLS,O6284926,"{'name': 'Julicia Lindor', 'phone': '7543040247', 'email': 'julicialindor@gmail.com'}","{'name': 'Premium Real Estate Services', 'phone': '4074955301', 'email': 'orlando32810@yahoo.com', 'website': 'http://www.pres1.com'}","{'2025-02-26': {'event': 'Sale Listing', 'price': 30000, 'listingType': 'Standard', 'listedDate': '2025-02-26T00:00:00.000Z', 'removedDate': '2025-03-13T00:00:00.000Z', 'daysOnMarket': 15}}",
"4138-Westgate-Rd,-Orlando,-FL-32808","4138 Westgate Rd, Orlando, FL 32808",4138 Westgate Rd,,Orlando,FL,32808,Orange,28.595242,-81.460348,Single Family,3.0,1.0,875.0,7514.0,1970.0,Inactive,275000,Standard,2024-09-21T00:00:00.000Z,2025-03-12T00:00:00.000Z,2023-11-07T00:00:00.000Z,2025-03-11T12:53:07.522Z,172,MyStateMLS,11345778,"{'name': 'Yerimar Aguero Gamez', 'email': 'yerimar_aguero@hotmail.com'}",{'name': 'La Rosa Realty Kissimmee'},"{'2024-09-21': {'event': 'Sale Listing', 'price': 275000, 'listingType': 'Standard', 'listedDate': '2024-09-21T00:00:00.000Z', 'removedDate': '2025-03-12T00:00:00.000Z', 'daysOnMarket': 172}}",
"2805-Grassmere-Ln,-Orlando,-FL-32808","2805 Grassmere Ln, Orlando, FL 32808",2805 Grassmere Ln,,Orlando,FL,32808,Orange,28.58026,-81.46245,Single Family,3.0,2.0,2000.0,9085.0,1961.0,Inactive,345000,Standard,2025-02-26T00:00:00.000Z,2025-03-12T00:00:00.000Z,2025-02-27T00:00:00.000Z,2025-03-11T10:39:29.261Z,14,StellarMLS,O6284512,"{'name': 'Millie Nieves Brockmeyer', 'phone': '4079709782', 'email': 'agent-100108672-realtordotcom@thirdpartylead.remax.net', 'website': 'http://www.buyandsellwithmillie.com'}","{'name': 'Re/Max Innovation', 'phone': '4072811053', 'email': 'veronica@remax-avalonpark.com'}","{'2025-02-26': {'event': 'Sale Listing', 'price': 345000, 'listingType': 'Standard', 'listedDate': '2025-02-26T00:00:00.000Z', 'removedDate': '2025-03-12T00:00:00.000Z', 'daysOnMarket': 14}}",
"4407-Lake-Lawne-Ave,-Orlando,-FL-32808","4407 Lake Lawne Ave, Orlando, FL 32808",4407 Lake Lawne Ave,,Orlando,FL,32808,Orange,28.559562,-81.433296,Single Family,3.0,1.0,934.0,5834.0,1955.0,Inactive,195000,Standard,2025-03-01T00:00:00.000Z,2025-03-12T00:00:00.000Z,2025-03-02T00:00:00.000Z,2025-03-11T10:19:32.214Z,11,StellarMLS,O6285796,"{'name': 'Tasha Blomenkamp', 'phone': '4076471211', 'email': 'tasha.jordan@floridamoves.com', 'website': 'http://tashajordan.cbintouch.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '4076471211', 'email': 'lois.rawson@floridamoves.com', 'website': 'https://www.coldwellbankerhomes.com//fl/winter-park/office/winter-park/oid_1206/'}","{'2025-03-01': {'event': 'Sale Listing', 'price': 195000, 'listingType': 'Standard', 'listedDate': '2025-03-01T00:00:00.000Z', 'removedDate': '2025-03-12T00:00:00.000Z', 'daysOnMarket': 11}}",
"5385-Aeolus-Way,-Orlando,-FL-32808","5385 Aeolus Way, Orlando, FL 32808",5385 Aeolus Way,,Orlando,FL,32808,Orange,28.608672,-81.448835,Single Family,3.0,2.0,1712.0,11326.0,1986.0,Inactive,339000,Standard,2024-10-18T00:00:00.000Z,2025-03-11T00:00:00.000Z,2024-10-19T00:00:00.000Z,2025-03-10T13:14:20.090Z,144,StellarMLS,O6250553,"{'name': 'Steven K.', 'phone': '8046565007', 'email': 'realtor@beycome.com', 'website': 'https://www.beycome.com'}","{'name': 'beycome.com', 'phone': '8046565007', 'email': 'realtor@beycome.com', 'website': 'https://www.beycome.com'}","{'2024-10-18': {'event': 'Sale Listing', 'price': 339000, 'listingType': 'Standard', 'listedDate': '2024-10-18T00:00:00.000Z', 'removedDate': '2025-03-11T00:00:00.000Z', 'daysOnMarket': 144}}",
"2011-N-Hastings-St,-Orlando,-FL-32808","2011 N Hastings St, Orlando, FL 32808",2011 N Hastings St,,Orlando,FL,32808,Orange,28.568428,-81.459672,Single Family,3.0,2.0,1376.0,10890.0,1959.0,Inactive,299900,Standard,2024-12-02T00:00:00.000Z,2025-03-11T00:00:00.000Z,2024-08-06T00:00:00.000Z,2025-03-10T13:05:01.921Z,99,StellarMLS,O6261370,"{'name': 'Jacob Clark', 'phone': '3144869988', 'email': 'jacobclark9988@gmail.com'}","{'name': 'Holloman Gordon Realty, Inc.', 'phone': '4072960995', 'email': 'hollomangordonrealty@gmail.com'}","{'2024-12-02': {'event': 'Sale Listing', 'price': 299900, 'listingType': 'Standard', 'listedDate': '2024-12-02T00:00:00.000Z', 'removedDate': '2025-03-11T00:00:00.000Z', 'daysOnMarket': 99}}",
"5112-Londonderry-Blvd,-Orlando,-FL-32808","5112 Londonderry Blvd, Orlando, FL 32808",5112 Londonderry Blvd,,Orlando,FL,32808,Orange,28.584445,-81.450109,Single Family,4.0,1.0,1358.0,7487.0,1959.0,Inactive,220000,Standard,2025-02-13T00:00:00.000Z,2025-03-11T00:00:00.000Z,2025-02-14T00:00:00.000Z,2025-03-10T12:23:31.321Z,26,StellarMLS,O6276373,"{'name': 'Michael Tiburtini', 'phone': '7048509892'}","{'name': 'OPEN EXCHANGE BROKERAGE LLC', 'phone': '6096492700', 'email': 'gina.sapnar@opendoor.com'}","{'2025-02-13': {'event': 'Sale Listing', 'price': 220000, 'listingType': 'Standard', 'listedDate': '2025-02-13T00:00:00.000Z', 'removedDate': '2025-03-11T00:00:00.000Z', 'daysOnMarket': 26}}",
"4523-San-Sebastian-Cir,-Orlando,-FL-32808","4523 San Sebastian Cir, Orlando, FL 32808",4523 San Sebastian Cir,,Orlando,FL,32808,Orange,28.571219,-81.442976,Single Family,4.0,3.0,1824.0,14375.0,1979.0,Inactive,299999,Standard,2025-02-20T00:00:00.000Z,2025-03-11T00:00:00.000Z,2025-02-21T00:00:00.000Z,2025-03-10T12:10:05.100Z,19,StellarMLS,S5121124,"{'name': 'Maria Pagan', 'phone': '4072880260', 'email': 'paganrealty@yahoo.com'}","{'name': 'DEAL MAKERS REALTY TEAM CORP', 'email': 'paganrealtyhy@yahoo.com'}","{'2025-02-20': {'event': 'Sale Listing', 'price': 299999, 'listingType': 'Standard', 'listedDate': '2025-02-20T00:00:00.000Z', 'removedDate': '2025-03-11T00:00:00.000Z', 'daysOnMarket': 19}}",
"6215-Forest-Grove-Blvd,-Orlando,-FL-32808","6215 Forest Grove Blvd, Orlando, FL 32808",6215 Forest Grove Blvd,,Orlando,FL,32808,Orange,28.592363,-81.466737,Single Family,3.0,1.5,1387.0,7503.0,1962.0,Inactive,310000,Standard,2024-11-11T00:00:00.000Z,2025-03-08T00:00:00.000Z,2022-01-31T10:56:09.913Z,2025-03-07T13:03:47.036Z,117,StellarMLS,O6256749,"{'name': 'Jaquelin Cornejo Torrez', 'phone': '4073507903', 'email': 'jaquet10@gmail.com'}","{'name': 'We Care Realty LLC', 'phone': '4073507903', 'email': 'wecarerealty@gmail.com'}","{'2024-11-11': {'event': 'Sale Listing', 'price': 310000, 'listingType': 'Standard', 'listedDate': '2024-11-11T00:00:00.000Z', 'removedDate': '2025-03-08T00:00:00.000Z', 'daysOnMarket': 117}}",
"4300-Colony-Way,-Orlando,-FL-32808","4300 Colony Way, Orlando, FL 32808",4300 Colony Way,,Orlando,FL,32808,Orange,28.562285,-81.432308,Single Family,3.0,1.0,1144.0,7350.0,1965.0,Inactive,175750,Foreclosure,2024-12-03T00:00:00.000Z,2025-03-08T00:00:00.000Z,2024-07-28T00:00:00.000Z,2025-03-07T12:49:49.252Z,95,StellarMLS,O6261780,"{'name': 'Sara Faye Nicholas', 'phone': '4078641745', 'email': 'sarasellsflahomes@gmail.com', 'website': 'http://www.sarasellsfloridahomes.com'}","{'name': 'CHARLES RUTENBERG RLTY ORLANDO', 'phone': '4076222122', 'email': 'info@crrmove.com', 'website': 'http://crrmove.com'}","{'2024-07-27': {'event': 'Sale Listing', 'price': 239900, 'listingType': 'Standard', 'listedDate': '2024-07-27T00:00:00.000Z', 'removedDate': '2024-09-28T00:00:00.000Z', 'daysOnMarket': 63}, '2024-12-03': {'event': 'Sale Listing', 'price': 175750, 'listingType': 'Foreclosure', 'listedDate': '2024-12-03T00:00:00.000Z', 'removedDate': '2025-03-08T00:00:00.000Z', 'daysOnMarket': 95}}",
"5716-Deerfield-Rd,-Orlando,-FL-32808","5716 Deerfield Rd, Orlando, FL 32808",5716 Deerfield Rd,,Orlando,FL,32808,Orange,28.585492,-81.458722,Single Family,4.0,2.0,1900.0,9759.0,1960.0,Inactive,285900,Standard,2024-12-13T00:00:00.000Z,2025-03-08T00:00:00.000Z,2024-12-14T00:00:00.000Z,2025-03-07T12:47:46.274Z,85,StellarMLS,TB8330035,"{'name': 'Dan Sefair', 'phone': '8138425615', 'email': 'dan@sefair-inv.com'}","{'name': 'Sefair Investments Inc', 'phone': '8002335334', 'email': 'info@sefair-inv.com', 'website': 'www.sefair-inv.com'}","{'2024-12-13': {'event': 'Sale Listing', 'price': 285900, 'listingType': 'Standard', 'listedDate': '2024-12-13T00:00:00.000Z', 'removedDate': '2025-03-08T00:00:00.000Z', 'daysOnMarket': 85}}",
"2409-Atrium-Cir,-Orlando,-FL-32808","2409 Atrium Cir, Orlando, FL 32808",2409 Atrium Cir,,Orlando,FL,32808,Orange,28.574802,-81.454375,Single Family,3.0,2.0,1297.0,6924.0,1983.0,Inactive,319990,Standard,2025-02-22T00:00:00.000Z,2025-03-07T00:00:00.000Z,2024-08-14T00:00:00.000Z,2025-03-06T11:27:06.397Z,13,StellarMLS,O6232112,"{'name': 'Donnamarie Leiba Gough', 'phone': '4076936260', 'email': 'donna@dmariesellshouses.com', 'website': 'http://donnaleiba-gough.lpthomesearch.com/'}","{'name': 'HUT TEAM REALTY', 'phone': '4075592929', 'email': 'daniel@danielhut.com'}","{'2025-02-22': {'event': 'Sale Listing', 'price': 319990, 'listingType': 'Standard', 'listedDate': '2025-02-22T00:00:00.000Z', 'removedDate': '2025-03-07T00:00:00.000Z', 'daysOnMarket': 13}}",{'fee': 7}
"2216-Greenview-Cir,-Orlando,-FL-32808","2216 Greenview Cir, Orlando, FL 32808",2216 Greenview Cir,,Orlando,FL,32808,Orange,28.573041,-81.457257,Single Family,2.0,2.0,1215.0,5084.0,1987.0,Inactive,265000,Standard,2025-01-03T00:00:00.000Z,2025-03-06T00:00:00.000Z,2025-01-04T00:00:00.000Z,2025-03-05T12:54:44.869Z,62,StellarMLS,O6268395,"{'name': 'Rita Phillips', 'phone': '4079280573', 'email': 'ritaphillips072@gmail.com'}","{'name': 'FLORIDA REALTY INVESTMENTS', 'phone': '4072072220', 'email': 'carissa@flarealtyinvestments.com', 'website': 'http://flarealtyinvestements.com'}","{'2025-01-03': {'event': 'Sale Listing', 'price': 265000, 'listingType': 'Standard', 'listedDate': '2025-01-03T00:00:00.000Z', 'removedDate': '2025-03-06T00:00:00.000Z', 'daysOnMarket': 62}}",
"5023-Golf-Club-Pkwy,-Orlando,-FL-32808","5023 Golf Club Pkwy, Orlando, FL 32808",5023 Golf Club Pkwy,,Orlando,FL,32808,Orange,28.56846,-81.450192,Single Family,4.0,3.0,1500.0,17424.0,1960.0,Inactive,305000,Standard,2024-11-01T00:00:00.000Z,2025-03-05T00:00:00.000Z,2024-04-27T00:00:00.000Z,2025-03-04T12:32:08.725Z,124,StellarMLS,O6254162,"{'name': 'Ahmad Hassan', 'phone': '7186419358', 'email': 'hassan.ah1992@gmail.com'}","{'name': 'COMPASS FLORIDA LLC', 'phone': '4072039441', 'email': 'brokerfl@compass.com'}","{'2024-11-01': {'event': 'Sale Listing', 'price': 305000, 'listingType': 'Standard', 'listedDate': '2024-11-01T00:00:00.000Z', 'removedDate': '2025-03-05T00:00:00.000Z', 'daysOnMarket': 124}}",
"4194-Versailles-Dr,-Orlando,-FL-32808","4194 Versailles Dr, Orlando, FL 32808",4194 Versailles Dr,,Orlando,FL,32808,Orange,28.601678,-81.430493,Condo,2.0,2.0,1183.0,11987.0,1982.0,Inactive,120000,Standard,2025-01-24T00:00:00.000Z,2025-03-05T00:00:00.000Z,2023-09-01T00:00:00.000Z,2025-03-04T11:56:06.834Z,40,StellarMLS,O6274745,"{'name': 'Linda Levine', 'phone': '3057615465', 'email': 'linda.levine@cfcpartners.com'}","{'name': 'Condominium Marketing Llc', 'phone': '4073397200', 'email': 'linda.levine@cfcpartners.com'}","{'2025-01-24': {'event': 'Sale Listing', 'price': 120000, 'listingType': 'Standard', 'listedDate': '2025-01-24T00:00:00.000Z', 'removedDate': '2025-03-05T00:00:00.000Z', 'daysOnMarket': 40}}",{'fee': 308}
"4207-Continental-Blvd,-Orlando,-FL-32808","4207 Continental Blvd, Orlando, FL 32808",4207 Continental Blvd,,Orlando,FL,32808,Orange,28.571609,-81.436618,Multi-Family,2.0,2.0,1123.0,5796.0,1986.0,Inactive,150000,New Construction,2025-02-07T00:00:00.000Z,2025-03-05T00:00:00.000Z,2025-02-08T00:00:00.000Z,2025-03-04T11:11:35.273Z,26,StellarMLS,O6278788,"{'name': 'Dany Tirado', 'phone': '6026215501', 'email': 'danytirado24@gmail.com'}","{'name': 'LPT REALTY LLC', 'phone': '8773662213', 'email': 'jennifer.draper@lpt.com'}","{'2025-02-07': {'event': 'Sale Listing', 'price': 150000, 'listingType': 'New Construction', 'listedDate': '2025-02-07T00:00:00.000Z', 'removedDate': '2025-03-05T00:00:00.000Z', 'daysOnMarket': 26}}",
"5846-Athena-Pl,-Orlando,-FL-32808","5846 Athena Pl, Orlando, FL 32808",5846 Athena Pl,,Orlando,FL,32808,Orange,28.558099,-81.46125,Single Family,3.0,2.0,1278.0,8146.0,1956.0,Inactive,239900,Standard,2025-02-18T00:00:00.000Z,2025-03-05T00:00:00.000Z,2025-02-19T00:00:00.000Z,2025-03-04T10:12:35.953Z,15,StellarMLS,O6282253,"{'name': 'Andrey Bustamante', 'phone': '4075040020', 'email': 'info@bustamanterealestate.com', 'website': 'http://www.andreybustamante.com'}","{'name': 'BUSTAMANTE REAL ESTATE', 'phone': '4075040020', 'email': 'leads@bustamantere.com', 'website': 'http://www.andreybustamante.com/custompages_home.php'}","{'2025-02-18': {'event': 'Sale Listing', 'price': 239900, 'listingType': 'Standard', 'listedDate': '2025-02-18T00:00:00.000Z', 'removedDate': '2025-03-05T00:00:00.000Z', 'daysOnMarket': 15}}",
"5513-Riordan-Way,-Orlando,-FL-32808","5513 Riordan Way, Orlando, FL 32808",5513 Riordan Way,,Orlando,FL,32808,Orange,28.593022,-81.456736,Single Family,3.0,2.0,1276.0,9597.0,1958.0,Inactive,100000,Standard,2025-02-24T00:00:00.000Z,2025-03-05T00:00:00.000Z,2022-12-20T09:58:31.740Z,2025-03-04T09:24:20.488Z,9,StellarMLS,O6284091,,"{'name': 'Sunny 365 Realty Group', 'phone': '4075747048', 'email': 'isabelsirizzotti@hotmail.com', 'website': 'www.sunny365realty.com'}","{'2025-02-24': {'event': 'Sale Listing', 'price': 100000, 'listingType': 'Standard', 'listedDate': '2025-02-24T00:00:00.000Z', 'removedDate': '2025-03-05T00:00:00.000Z', 'daysOnMarket': 9}}",
"4503-Ring-Neck-Rd,---B,-Orlando,-FL-32808","4503 Ring Neck Rd, # B, Orlando, FL 32808",4503 Ring Neck Rd,# B,Orlando,FL,32808,Orange,28.597702,-81.440627,Condo,2.0,2.0,1061.0,573.0,1983.0,Inactive,199990,Standard,2025-01-08T00:00:00.000Z,2025-03-04T00:00:00.000Z,2023-08-27T00:00:00.000Z,2025-03-03T12:21:57.148Z,55,StellarMLS,O6269593,"{'name': 'Chris Creegan, Broker/owner', 'phone': '4075092159', 'email': 'chris@creegangroup.com', 'website': 'http://www.creegangroup.com'}","{'name': 'Creegan Group', 'phone': '4076221111', 'email': 'info@creegangroup.com', 'website': 'http://www.creegangroup.com'}","{'2025-01-08': {'event': 'Sale Listing', 'price': 199990, 'listingType': 'Standard', 'listedDate': '2025-01-08T00:00:00.000Z', 'removedDate': '2025-03-04T00:00:00.000Z', 'daysOnMarket': 55}}",{'fee': 275}
"5904-Bolling-Dr,-Orlando,-FL-32808","5904 Bolling Dr, Orlando, FL 32808",5904 Bolling Dr,,Orlando,FL,32808,Orange,28.562236,-81.461371,Single Family,4.0,2.0,1564.0,9349.0,1956.0,Inactive,260000,Standard,2025-01-15T00:00:00.000Z,2025-03-04T00:00:00.000Z,2025-01-16T00:00:00.000Z,2025-03-03T12:17:05.704Z,48,StellarMLS,O6271618,"{'name': 'Hernandez Toussaint', 'phone': '4079070838', 'email': 'reagentforu@gmail.com'}","{'name': 'FLORIDA REALTY INVESTMENTS', 'phone': '4072072220', 'email': 'carissa@flarealtyinvestments.com', 'website': 'http://flarealtyinvestements.com'}","{'2025-01-15': {'event': 'Sale Listing', 'price': 260000, 'listingType': 'Standard', 'listedDate': '2025-01-15T00:00:00.000Z', 'removedDate': '2025-03-04T00:00:00.000Z', 'daysOnMarket': 48}}",
"2233-Silver-Pines-Pl,---506,-Orlando,-FL-32808","2233 Silver Pines Pl, # 506, Orlando, FL 32808",2233 Silver Pines Pl,# 506,Orlando,FL,32808,Orange,28.574348,-81.455817,Condo,2.0,2.0,1097.0,1135.0,1972.0,Inactive,105000,Standard,2025-01-23T00:00:00.000Z,2025-03-04T00:00:00.000Z,2023-09-12T00:00:00.000Z,2025-03-03T12:09:49.177Z,40,StellarMLS,O6274258,"{'name': 'Ronnie Holloman', 'phone': '4072960995', 'email': 'hollomangordonrealty@gmail.com'}","{'name': 'Holloman Gordon Realty, Inc.', 'phone': '4072960995', 'email': 'hollomangordonrealty@gmail.com'}","{'2025-01-23': {'event': 'Sale Listing', 'price': 105000, 'listingType': 'Standard', 'listedDate': '2025-01-23T00:00:00.000Z', 'removedDate': '2025-03-04T00:00:00.000Z', 'daysOnMarket': 40}}",{'fee': 509}
