id,formattedaddress,addressline1,addressline2,city,state,zipcode,county,latitude,longitude,propertytype,lotsize,status,price,listeddate,daysonmarket,bedrooms,bathrooms,squarefootage,yearbuilt,log_price
"3215-Helen-Ave,-Orlando,-FL-32804","3215 Helen Ave, Orlando, FL 32804",3215 Helen Ave,,Orlando,FL,32804,Orange,28.580774,-81.38259,single_family,10454.0,Inactive,750000,2025-01-30T00:00:00.000Z,4,3.0,2.0,2013.0,1949.0,13.527829818844937
"2801-Elizabeth-Ave,-Orlando,-FL-32804","2801 Elizabeth Ave, Orlando, FL 32804",2801 Elizabeth Ave,,Orlando,FL,32804,Orange,28.576182,-81.38458,single_family,10454.0,Inactive,1199000,2025-01-31T00:00:00.000Z,2,5.0,3.0,2764.0,2015.0,13.99699926803766
"921-Ashington-Pl,---5,-Orlando,-FL-32804","921 Ashington Pl, # 5, Orlando, FL 32804",921 Ashington Pl,# 5,Orlando,FL,32804,Orange,28.555854,-81.408279,condo,60984.0,Inactive,399000,2024-04-03T00:00:00.000Z,304,2.0,2.0,1634.0,1975.0,12.896719202134523
"4279-Shorecrest-Dr,-Orlando,-FL-32804","4279 Shorecrest Dr, Orlando, FL 32804",4279 Shorecrest Dr,,Orlando,FL,32804,Orange,28.595128,-81.394857,single_family,13068.0,Inactive,410000,2024-05-30T00:00:00.000Z,247,3.0,2.0,1612.0,1952.0,12.923914877701906
"6-W-Hazel-St,-Orlando,-FL-32804","6 W Hazel St, Orlando, FL 32804",6 W Hazel St,,Orlando,FL,32804,Orange,28.578246,-81.379466,single_family,7388.0,Inactive,1800000,2024-08-05T00:00:00.000Z,180,5.0,3.0,3580.0,2025.0,14.403297778421795
"3104-Harrison-Ave,-Apt-B9,-Orlando,-FL-32804","3104 Harrison Ave, Apt B9, Orlando, FL 32804",3104 Harrison Ave,Apt B9,Orlando,FL,32804,Orange,28.579757,-81.384883,townhouse,1364.0,Inactive,385000,2025-01-09T00:00:00.000Z,23,3.0,2.0,1540.0,1968.0,12.861001210669146
"2138-Whitney-Marsh-Aly,-Orlando,-FL-32804","2138 Whitney Marsh Aly, Orlando, FL 32804",2138 Whitney Marsh Aly,,Orlando,FL,32804,Orange,28.56833,-81.411898,townhouse,1686.0,Inactive,699995,2025-01-26T00:00:00.000Z,5,3.0,2.0,2059.0,2024.0,13.4588298997235
"2420-Musselwhite-Ave,-Orlando,-FL-32804","2420 Musselwhite Ave, Orlando, FL 32804",2420 Musselwhite Ave,,Orlando,FL,32804,Orange,28.57386,-81.37854,single_family,6745.0,Inactive,429000,2025-01-28T00:00:00.000Z,3,2.0,1.0,1176.0,1953.0,12.969214528909768
"1110-W-Ivanhoe-Blvd,-Apt-3,-Orlando,-FL-32804","1110 W Ivanhoe Blvd, Apt 3, Orlando, FL 32804",1110 W Ivanhoe Blvd,Apt 3,Orlando,FL,32804,Orange,28.560778,-81.383396,condo,28314.0,Inactive,919800,2024-07-25T00:00:00.000Z,189,3.0,2.0,3187.0,1990.0,13.731912621280237
"3513-Pinetree-Rd,-Orlando,-FL-32804","3513 Pinetree Rd, Orlando, FL 32804",3513 Pinetree Rd,,Orlando,FL,32804,Orange,28.584466,-81.388881,single_family,6244.0,Inactive,1300000,2025-01-11T00:00:00.000Z,19,4.0,3.0,2907.0,2015.0,14.077875591662238
"1410-Yates-St,-Orlando,-FL-32804","1410 Yates St, Orlando, FL 32804",1410 Yates St,,Orlando,FL,32804,Orange,28.566189,-81.399629,single_family,6013.0,Inactive,435000,2024-08-08T00:00:00.000Z,172,3.0,2.0,1335.0,1955.0,12.983103608918753
"833-Ellwood-Ave,-Orlando,-FL-32804","833 Ellwood Ave, Orlando, FL 32804",833 Ellwood Ave,,Orlando,FL,32804,Orange,28.556981,-81.394521,single_family,4266.0,Inactive,749900,2025-01-22T00:00:00.000Z,4,3.0,2.0,1826.0,1997.0,13.527696476799726
"714-Shady-Lane-Dr,-Orlando,-FL-32804","714 Shady Lane Dr, Orlando, FL 32804",714 Shady Lane Dr,,Orlando,FL,32804,Orange,28.564522,-81.390027,single_family,7237.0,Inactive,550000,2024-10-29T00:00:00.000Z,88,2.0,1.0,1304.0,1961.0,13.217675375388819
"3117-Eagle-Blvd,-Apt-C,-Orlando,-FL-32804","3117 Eagle Blvd, Apt C, Orlando, FL 32804",3117 Eagle Blvd,Apt C,Orlando,FL,32804,Orange,28.580119,-81.386832,townhouse,1227.0,Inactive,345000,2025-01-17T00:00:00.000Z,8,2.0,1.0,1160.0,1966.0,12.75130259456002
"1401-Roosevelt-St,-Orlando,-FL-32804","1401 Roosevelt St, Orlando, FL 32804",1401 Roosevelt St,,Orlando,FL,32804,Orange,28.577463,-81.40024,single_family,8931.0,Inactive,539900,2025-01-10T00:00:00.000Z,14,2.0,2.0,1482.0,1953.0,13.199141068399515
"3720-Lake-Sarah-Dr,-Orlando,-FL-32804","3720 Lake Sarah Dr, Orlando, FL 32804",3720 Lake Sarah Dr,,Orlando,FL,32804,Orange,28.585269,-81.401437,single_family,33541.0,Inactive,440000,2025-01-20T00:00:00.000Z,3,5.0,3.0,2745.0,1974.0,12.994532278619134
"818-Oak-St,-Orlando,-FL-32804","818 Oak St, Orlando, FL 32804",818 Oak St,,Orlando,FL,32804,Orange,28.561781,-81.391478,single_family,15246.0,Inactive,1650000,2024-09-12T00:00:00.000Z,132,3.0,2.0,4190.0,1999.0,14.316286451937186
"2042-Packing-District-Way,-Orlando,-FL-32804","2042 Packing District Way, Orlando, FL 32804",2042 Packing District Way,,Orlando,FL,32804,Orange,28.568266,-81.41164,townhouse,1249.0,Inactive,660995,2025-01-11T00:00:00.000Z,9,4.0,3.0,1815.0,2024.0,13.401503067378297
"3303-Helen-Ave,-Orlando,-FL-32804","3303 Helen Ave, Orlando, FL 32804",3303 Helen Ave,,Orlando,FL,32804,Orange,28.581324,-81.382598,single_family,7057.0,Inactive,440000,2025-01-15T00:00:00.000Z,5,2.0,1.0,1264.0,1950.0,12.994532278619134
"3304-Harrison-Ave,-Orlando,-FL-32804","3304 Harrison Ave, Orlando, FL 32804",3304 Harrison Ave,,Orlando,FL,32804,Orange,28.58137,-81.384357,single_family,13504.0,Inactive,1990000,2024-06-21T00:00:00.000Z,212,5.0,3.0,4446.0,2024.0,14.503645699213111
"3430-N-Westmoreland-Dr,-Orlando,-FL-32804","3430 N Westmoreland Dr, Orlando, FL 32804",3430 N Westmoreland Dr,,Orlando,FL,32804,Orange,28.583072,-81.394525,single_family,9160.0,Inactive,425000,2025-01-10T00:00:00.000Z,8,3.0,2.0,1485.0,1963.0,12.959846800844963
"2600-Harrison-Ave,-Orlando,-FL-32804","2600 Harrison Ave, Orlando, FL 32804",2600 Harrison Ave,,Orlando,FL,32804,Orange,28.575039,-81.384124,single_family,10454.0,Inactive,525000,2024-07-26T00:00:00.000Z,175,3.0,2.0,1692.0,1951.0,13.171155446333852
"1330-Webster-St,-Orlando,-FL-32804","1330 Webster St, Orlando, FL 32804",1330 Webster St,,Orlando,FL,32804,Orange,28.586528,-81.398946,single_family,15246.0,Inactive,879000,2024-09-23T00:00:00.000Z,115,4.0,3.0,3034.0,1959.0,13.686541314323094
"2041-Companero-Ave,-Orlando,-FL-32804","2041 Companero Ave, Orlando, FL 32804",2041 Companero Ave,,Orlando,FL,32804,Orange,28.558642,-81.40792,single_family,11761.0,Inactive,1695000,2024-10-14T00:00:00.000Z,94,4.0,5.0,3696.0,2024.0,14.343193888767015
"4-E-Spruce-St,-Orlando,-FL-32804","4 E Spruce St, Orlando, FL 32804",4 E Spruce St,,Orlando,FL,32804,Orange,28.575532,-81.378992,single_family,6499.0,Inactive,1389900,2024-07-09T00:00:00.000Z,190,5.0,3.0,3139.0,2024.0,14.144743079548812
"510-Cocoa-Ln,-Orlando,-FL-32804","510 Cocoa Ln, Orlando, FL 32804",510 Cocoa Ln,,Orlando,FL,32804,Orange,28.587801,-81.386232,single_family,22216.0,Inactive,959000,2024-12-05T00:00:00.000Z,41,4.0,3.0,2690.0,1955.0,13.7736473966179
"2126-Whitney-Marsh-Aly,-Orlando,-FL-32804","2126 Whitney Marsh Aly, Orlando, FL 32804",2126 Whitney Marsh Aly,,Orlando,FL,32804,Orange,28.568166,-81.411897,townhouse,7500.0,Inactive,599995,2025-01-07T00:00:00.000Z,8,3.0,2.0,1815.0,1959.0,13.304678267509395
"716-Seminole-Ave,-Orlando,-FL-32804","716 Seminole Ave, Orlando, FL 32804",716 Seminole Ave,,Orlando,FL,32804,Orange,28.553603,-81.390239,single_family,7500.0,Inactive,499000,2024-10-28T00:00:00.000Z,78,3.0,2.0,1469.0,1936.0,13.120363378739663
"727-Maxwell-St,-Orlando,-FL-32804","727 Maxwell St, Orlando, FL 32804",727 Maxwell St,,Orlando,FL,32804,Orange,28.56323,-81.390493,single_family,7008.0,Inactive,625000,2025-01-09T00:00:00.000Z,5,2.0,2.0,1770.0,1949.0,13.345508528717259
"2022-Packing-District-Way,-Orlando,-FL-32804","2022 Packing District Way, Orlando, FL 32804",2022 Packing District Way,,Orlando,FL,32804,Orange,28.567961,-81.411639,townhouse,1249.0,Inactive,629995,2024-12-28T00:00:00.000Z,16,3.0,2.0,1815.0,2024.0,13.35346874914121
"4117-Fairview-Vista-Pt,---151,-Orlando,-FL-32804","4117 Fairview Vista Pt, # 151, Orlando, FL 32804",4117 Fairview Vista Pt,# 151,Orlando,FL,32804,Orange,28.586361,-81.4086,condo,271814.0,Inactive,242500,2023-11-15T00:00:00.000Z,422,2.0,2.0,1065.0,1980.0,12.398761113062513
"4540-Edgewater-Dr,-Orlando,-FL-32804","4540 Edgewater Dr, Orlando, FL 32804",4540 Edgewater Dr,,Orlando,FL,32804,Orange,28.600567,-81.403397,land,28314.0,Inactive,650000,2024-07-07T00:00:00.000Z,187,4.0,3.0,2409.0,1956.0,13.384729180332174
"4101-Fairview-Vista-Pt,-Apt-130,-Orlando,-FL-32804","4101 Fairview Vista Pt, Apt 130, Orlando, FL 32804",4101 Fairview Vista Pt,Apt 130,Orlando,FL,32804,Orange,28.585643,-81.40778,condo,29185.0,Inactive,229900,2024-10-20T00:00:00.000Z,82,2.0,2.0,1065.0,1980.0,12.345404060459082
"2116-Alameda-St,-Orlando,-FL-32804","2116 Alameda St, Orlando, FL 32804",2116 Alameda St,,Orlando,FL,32804,Orange,28.556652,-81.408437,single_family,10890.0,Inactive,739000,2025-01-02T00:00:00.000Z,7,3.0,2.0,1835.0,1963.0,13.513054553109397
"2906-Backiel-Dr,-Orlando,-FL-32804","2906 Backiel Dr, Orlando, FL 32804",2906 Backiel Dr,,Orlando,FL,32804,Orange,28.594442,-81.417259,manufactured,7500.0,Inactive,65000,2024-07-18T00:00:00.000Z,174,3.0,2.0,960.0,1972.0,11.082157933374816
"3402-Golfview-Blvd,---B,-Orlando,-FL-32804","3402 Golfview Blvd, # B, Orlando, FL 32804",3402 Golfview Blvd,# B,Orlando,FL,32804,Orange,28.582225,-81.387915,condo,1321.0,Inactive,540000,2024-09-27T00:00:00.000Z,102,3.0,2.0,1900.0,2002.0,13.199326270390594
"2305-Edgewater-Dr,-Apt-1604,-Orlando,-FL-32804","2305 Edgewater Dr, Apt 1604, Orlando, FL 32804",2305 Edgewater Dr,Apt 1604,Orlando,FL,32804,Orange,28.572328,-81.388909,condo,66211.0,Inactive,329000,2024-07-20T00:00:00.000Z,169,1.0,1.0,914.0,2006.0,12.703816069256568
"1802-Florinda-Dr,-Orlando,-FL-32804","1802 Florinda Dr, Orlando, FL 32804",1802 Florinda Dr,,Orlando,FL,32804,Orange,28.567553,-81.399905,single_family,6724.0,Inactive,490000,2024-07-26T00:00:00.000Z,161,3.0,2.0,1497.0,1947.0,13.102162710901053
"1106-Maury-Rd,---4,-Orlando,-FL-32804","1106 Maury Rd, # 4, Orlando, FL 32804",1106 Maury Rd,# 4,Orlando,FL,32804,Orange,28.582727,-81.395708,townhouse,3214.0,Inactive,305000,2024-10-02T00:00:00.000Z,93,3.0,2.0,1439.0,1985.0,12.628070334272698
"1110-W-Ivanhoe-Blvd,-Apt-32,-Orlando,-FL-32804","1110 W Ivanhoe Blvd, Apt 32, Orlando, FL 32804",1110 W Ivanhoe Blvd,Apt 32,Orlando,FL,32804,Orange,28.560778,-81.383396,condo,29185.0,Inactive,5000000,2023-08-09T00:00:00.000Z,511,3.0,2.0,5100.0,1990.0,15.424948670398354
"112-E-Orlando-St,-Orlando,-FL-32804","112 E Orlando St, Orlando, FL 32804",112 E Orlando St,,Orlando,FL,32804,Orange,28.572887,-81.376488,single_family,7503.0,Inactive,349900,2024-07-17T00:00:00.000Z,168,2.0,1.0,945.0,1950.0,12.765405536311112
"1608-Knollwood-Cir,-Orlando,-FL-32804","1608 Knollwood Cir, Orlando, FL 32804",1608 Knollwood Cir,,Orlando,FL,32804,Orange,28.579295,-81.402513,single_family,7092.0,Inactive,435000,2024-08-05T00:00:00.000Z,149,2.0,2.0,1004.0,1949.0,12.983103608918753
"25-Ne-Ivanhoe-Blvd,-Orlando,-FL-32804","25 Ne Ivanhoe Blvd, Orlando, FL 32804",25 Ne Ivanhoe Blvd,,Orlando,FL,32804,Orange,28.564701,-81.378131,single_family,8448.0,Inactive,760000,2024-11-01T00:00:00.000Z,61,3.0,2.0,1976.0,1950.0,13.541075028051122
"3458-Golfview-Blvd,-Orlando,-FL-32804","3458 Golfview Blvd, Orlando, FL 32804",3458 Golfview Blvd,,Orlando,FL,32804,Orange,28.584317,-81.388395,single_family,6326.0,Inactive,429900,2024-05-15T00:00:00.000Z,230,3.0,1.0,1274.0,1952.0,12.971310228604022
"508-W-Par-St,---508,-Orlando,-FL-32804","508 W Par St, # 508, Orlando, FL 32804",508 W Par St,# 508,Orlando,FL,32804,Orange,28.581155,-81.386581,condo,3548.0,Inactive,260000,2024-10-23T00:00:00.000Z,69,2.0,1.0,803.0,1980.0,12.468440756144114
"2370-Addalia-Aly,-Orlando,-FL-32804","2370 Addalia Aly, Orlando, FL 32804",2370 Addalia Aly,,Orlando,FL,32804,Orange,28.568792,-81.413323,townhouse,7500.0,Inactive,524995,2024-12-25T00:00:00.000Z,6,2.0,4.0,1449.0,1959.0,13.171145922497116
"320-Lakeview-St,-Apt-109,-Orlando,-FL-32804","320 Lakeview St, Apt 109, Orlando, FL 32804",320 Lakeview St,Apt 109,Orlando,FL,32804,Orange,28.559387,-81.38336,condo,5615.0,Inactive,178900,2024-10-04T00:00:00.000Z,85,1.0,1.0,644.0,1959.0,12.094587859196112
"2317-Brix-St,-Orlando,-FL-32804","2317 Brix St, Orlando, FL 32804",2317 Brix St,,Orlando,FL,32804,Orange,28.568336,-81.412451,townhouse,1296.0,Inactive,644995,2024-06-22T00:00:00.000Z,183,3.0,2.0,1815.0,2024.0,13.376999394208292
"2287-Brix-St,-Orlando,-FL-32804","2287 Brix St, Orlando, FL 32804",2287 Brix St,,Orlando,FL,32804,Orange,28.568036,-81.412449,townhouse,1296.0,Inactive,649995,2024-10-15T00:00:00.000Z,68,3.0,2.0,1815.0,2024.0,13.384721488006731
"854-Carlson-Dr,-Orlando,-FL-32804","854 Carlson Dr, Orlando, FL 32804",854 Carlson Dr,,Orlando,FL,32804,Orange,28.601756,-81.392814,single_family,10454.0,Inactive,339000,2024-10-25T00:00:00.000Z,57,3.0,2.0,935.0,1956.0,12.733758336210744
"630-Vassar-St,-Unit-2402,-Orlando,-FL-32804","630 Vassar St, Unit 2402, Orlando, FL 32804",630 Vassar St,Unit 2402,Orlando,FL,32804,Orange,28.572084,-81.388196,condo,27878.0,Inactive,369000,2024-07-19T00:00:00.000Z,154,2.0,2.0,1161.0,2007.0,12.818554633046093
"813-Ellwood-Ave,-Orlando,-FL-32804","813 Ellwood Ave, Orlando, FL 32804",813 Ellwood Ave,,Orlando,FL,32804,Orange,28.556294,-81.394343,townhouse,4775.0,Inactive,395900,2024-10-26T00:00:00.000Z,54,2.0,1.0,1302.0,1982.0,12.888919458981409
"1262-Mercedes-Pl,-Orlando,-FL-32804","1262 Mercedes Pl, Orlando, FL 32804",1262 Mercedes Pl,,Orlando,FL,32804,Orange,28.562556,-81.397567,single_family,8629.0,Inactive,575000,2024-11-16T00:00:00.000Z,33,3.0,2.0,1592.0,1950.0,13.26212705890841
"1901-University-Dr,-Orlando,-FL-32804","1901 University Dr, Orlando, FL 32804",1901 University Dr,,Orlando,FL,32804,Orange,28.568936,-81.385436,single_family,12632.0,Inactive,1525000,2024-12-06T00:00:00.000Z,12,4.0,2.0,2521.0,1941.0,14.23750562376114
"4809-Thorpe-Ave,-Orlando,-FL-32804","4809 Thorpe Ave, Orlando, FL 32804",4809 Thorpe Ave,,Orlando,FL,32804,Orange,28.602415,-81.406591,single_family,7587.0,Inactive,359990,2024-12-06T00:00:00.000Z,11,3.0,2.0,1060.0,1945.0,12.793834310119788
"2925-Oberlin-Ave,-Orlando,-FL-32804","2925 Oberlin Ave, Orlando, FL 32804",2925 Oberlin Ave,,Orlando,FL,32804,Orange,28.577655,-81.381509,single_family,6999.0,Inactive,435000,2024-12-09T00:00:00.000Z,8,3.0,1.0,1048.0,1951.0,12.983103608918753
"1217-W-Princeton-St,-Orlando,-FL-32804","1217 W Princeton St, Orlando, FL 32804",1217 W Princeton St,,Orlando,FL,32804,Orange,28.57132,-81.397152,single_family,10019.0,Inactive,649900,2024-12-11T00:00:00.000Z,2,3.0,2.0,1537.0,1941.0,13.384575322579519
"1210-Shady-Lane-Dr,-Orlando,-FL-32804","1210 Shady Lane Dr, Orlando, FL 32804",1210 Shady Lane Dr,,Orlando,FL,32804,Orange,28.56443,-81.39675,single_family,8745.0,Inactive,1249900,2024-12-05T00:00:00.000Z,6,4.0,3.0,3235.0,2019.0,14.038574906141998
"1604-Bryn-Mawr-St,-Orlando,-FL-32804","1604 Bryn Mawr St, Orlando, FL 32804",1604 Bryn Mawr St,,Orlando,FL,32804,Orange,28.574463,-81.402463,single_family,6577.0,Inactive,509900,2024-09-21T00:00:00.000Z,80,5.0,2.0,1654.0,1950.0,13.141971868210181
"1320-W-Smith-St,-Orlando,-FL-32804","1320 W Smith St, Orlando, FL 32804",1320 W Smith St,,Orlando,FL,32804,Orange,28.571675,-81.398594,single_family,10019.0,Inactive,450000,2024-10-23T00:00:00.000Z,48,3.0,2.0,1179.0,1940.0,13.017005083966255
"3117-Eagle-Blvd,-Apt-B,-Orlando,-FL-32804","3117 Eagle Blvd, Apt B, Orlando, FL 32804",3117 Eagle Blvd,Apt B,Orlando,FL,32804,Orange,28.580065,-81.386842,townhouse,1227.0,Inactive,320000,2024-12-04T00:00:00.000Z,5,3.0,2.0,1160.0,1966.0,12.676079399771027
"724-W-New-Hampshire-St,-Orlando,-FL-32804","724 W New Hampshire St, Orlando, FL 32804",724 W New Hampshire St,,Orlando,FL,32804,Orange,28.567219,-81.39049,single_family,6742.0,Inactive,629000,2024-12-03T00:00:00.000Z,5,3.0,2.0,1203.0,1941.0,13.351888125506433
"919-Boardman-St,-Orlando,-FL-32804","919 Boardman St, Orlando, FL 32804",919 Boardman St,,Orlando,FL,32804,Orange,28.555103,-81.392479,single_family,10454.0,Inactive,604900,2024-10-01T00:00:00.000Z,66,3.0,2.0,1611.0,1951.0,13.312820087259452
"1123-Webster-Ave,-Orlando,-FL-32804","1123 Webster Ave, Orlando, FL 32804",1123 Webster Ave,,Orlando,FL,32804,Orange,28.587223,-81.397064,single_family,13939.0,Inactive,1550000,2024-12-03T00:00:00.000Z,2,4.0,3.0,3160.0,2019.0,14.253766134056512
"1673-Glen-Eagles-Way,-Orlando,-FL-32804","1673 Glen Eagles Way, Orlando, FL 32804",1673 Glen Eagles Way,,Orlando,FL,32804,Orange,28.565436,-81.402255,single_family,9097.0,Inactive,659900,2024-10-16T00:00:00.000Z,48,3.0,2.0,2465.0,2004.0,13.399845102751483
"1410-Clouser-Ave,-Orlando,-FL-32804","1410 Clouser Ave, Orlando, FL 32804",1410 Clouser Ave,,Orlando,FL,32804,Orange,28.564347,-81.391712,single_family,9172.0,Inactive,2200000,2024-06-12T00:00:00.000Z,172,5.0,3.0,4291.0,2018.0,14.603968372873895
"104-E-Rollins-St,-Orlando,-FL-32804","104 E Rollins St, Orlando, FL 32804",104 E Rollins St,,Orlando,FL,32804,Orange,28.573793,-81.376815,townhouse,7370.0,Inactive,567500,2024-02-22T00:00:00.000Z,282,3.0,2.0,1663.0,2024.0,13.24899779045068
"119-W-Princeton-St,-Orlando,-FL-32804","119 W Princeton St, Orlando, FL 32804",119 W Princeton St,,Orlando,FL,32804,Orange,28.571544,-81.381036,multi-family,7131.0,Inactive,415000,2024-10-01T00:00:00.000Z,60,2.0,2.0,1336.0,1951.0,12.936036208848487
"2907-Carroll-Pl,-Orlando,-FL-32804","2907 Carroll Pl, Orlando, FL 32804",2907 Carroll Pl,,Orlando,FL,32804,Orange,28.577358,-81.391199,single_family,7286.0,Inactive,450000,2024-11-23T00:00:00.000Z,7,2.0,1.0,1256.0,1949.0,13.017005083966255
"917-W-Smith-St,-Orlando,-FL-32804","917 W Smith St, Orlando, FL 32804",917 W Smith St,,Orlando,FL,32804,Orange,28.572287,-81.392787,single_family,6799.0,Inactive,395000,2024-09-06T00:00:00.000Z,83,2.0,1.0,789.0,1940.0,12.886643575525625
"1322-Eastin-Ave,-Orlando,-FL-32804","1322 Eastin Ave, Orlando, FL 32804",1322 Eastin Ave,,Orlando,FL,32804,Orange,28.563407,-81.3886,single_family,6750.0,Inactive,799000,2024-09-29T00:00:00.000Z,59,3.0,2.0,2400.0,1927.0,13.591117476312084
"1316-Belleaire-Cir,-Orlando,-FL-32804","1316 Belleaire Cir, Orlando, FL 32804",1316 Belleaire Cir,,Orlando,FL,32804,Orange,28.563265,-81.394871,single_family,10454.0,Inactive,1335000,2024-10-17T00:00:00.000Z,40,4.0,3.0,2964.0,1949.0,14.104442598879876
"31-E-Evans-St,-Orlando,-FL-32804","31 E Evans St, Orlando, FL 32804",31 E Evans St,,Orlando,FL,32804,Orange,28.577854,-81.377933,single_family,7500.0,Inactive,1399900,2024-08-22T00:00:00.000Z,95,4.0,4.0,3267.0,2024.0,14.1519120777994
"28-E-Rosevear-St,-Orlando,-FL-32804","28 E Rosevear St, Orlando, FL 32804",28 E Rosevear St,,Orlando,FL,32804,Orange,28.580099,-81.37812,single_family,7049.0,Inactive,719000,2024-07-05T00:00:00.000Z,142,4.0,3.0,2046.0,2004.0,13.4856180275228
"89-Interlaken-Rd,-Orlando,-FL-32804","89 Interlaken Rd, Orlando, FL 32804",89 Interlaken Rd,,Orlando,FL,32804,Orange,28.58889,-81.402253,single_family,70132.0,Inactive,1975000,2024-11-02T00:00:00.000Z,21,4.0,4.0,3335.0,1948.0,14.496079462646344
"1415-W-Smith-St,-Orlando,-FL-32804","1415 W Smith St, Orlando, FL 32804",1415 W Smith St,,Orlando,FL,32804,Orange,28.57219,-81.40039,single_family,6750.0,Inactive,400000,2024-11-08T00:00:00.000Z,15,2.0,1.0,1039.0,1963.0,12.899222326086994
"2374-Addalia-Aly,-Orlando,-FL-32804","2374 Addalia Aly, Orlando, FL 32804",2374 Addalia Aly,,Orlando,FL,32804,Orange,28.569001,-81.412191,townhouse,7500.0,Inactive,619995,2024-11-15T00:00:00.000Z,8,3.0,2.0,1815.0,1959.0,13.33746830538756
"4430-Buckeye-Ct,-Orlando,-FL-32804","4430 Buckeye Ct, Orlando, FL 32804",4430 Buckeye Ct,,Orlando,FL,32804,Orange,28.598147,-81.396478,single_family,25265.0,Inactive,649900,2024-08-26T00:00:00.000Z,88,5.0,2.0,2012.0,1920.0,13.384575322579519
"2214-Elizabeth-Ave---S,-Orlando,-FL-32804","2214 Elizabeth Ave # S, Orlando, FL 32804",2214 Elizabeth Ave # S,,Orlando,FL,32804,Orange,28.571902,-81.385085,condo,581.0,Inactive,321997,2024-05-23T00:00:00.000Z,180,2.0,1.0,1116.0,1972.0,12.682300613327131
"4365-Shorecrest-Dr,-Orlando,-FL-32804","4365 Shorecrest Dr, Orlando, FL 32804",4365 Shorecrest Dr,,Orlando,FL,32804,Orange,28.595923,-81.395838,single_family,9180.0,Inactive,500000,2024-06-27T00:00:00.000Z,144,3.0,2.0,1668.0,1953.0,13.122365377402328
"1016-W-Princeton-St,-Orlando,-FL-32804","1016 W Princeton St, Orlando, FL 32804",1016 W Princeton St,,Orlando,FL,32804,Orange,28.570816,-81.394344,single_family,6797.0,Inactive,1269000,2024-09-05T00:00:00.000Z,74,5.0,3.0,3081.0,2024.0,14.053740534718278
"1028-Shady-Lane-Dr,-Orlando,-FL-32804","1028 Shady Lane Dr, Orlando, FL 32804",1028 Shady Lane Dr,,Orlando,FL,32804,Orange,28.564451,-81.39472,single_family,6686.0,Inactive,689000,2024-11-12T00:00:00.000Z,5,3.0,2.0,1732.0,1986.0,13.442998001373553
"2199-S-Countryside-Cir,-Orlando,-FL-32804","2199 S Countryside Cir, Orlando, FL 32804",2199 S Countryside Cir,,Orlando,FL,32804,Orange,28.555341,-81.409513,single_family,5365.0,Inactive,525000,2024-01-01T00:00:00.000Z,320,3.0,2.0,2615.0,1995.0,13.171155446333852
"1110-W-Ivanhoe-Blvd,-Apt-7,-Orlando,-FL-32804","1110 W Ivanhoe Blvd, Apt 7, Orlando, FL 32804",1110 W Ivanhoe Blvd,Apt 7,Orlando,FL,32804,Orange,28.560778,-81.383396,condo,7500.0,Inactive,1350000,2024-09-16T00:00:00.000Z,61,4.0,3.0,3584.0,1990.0,14.115615891155079
"4328-Edgewater-Dr,-Apt-A204,-Orlando,-FL-32804","4328 Edgewater Dr, Apt A204, Orlando, FL 32804",4328 Edgewater Dr,Apt A204,Orlando,FL,32804,Orange,28.595609,-81.398018,condo,4466.0,Inactive,179900,2024-09-30T00:00:00.000Z,47,2.0,1.0,832.0,1966.0,12.100161978566867
"18-W-Preston-St,-Orlando,-FL-32804","18 W Preston St, Orlando, FL 32804",18 W Preston St,,Orlando,FL,32804,Orange,28.580988,-81.38001,single_family,10454.0,Inactive,599900,2024-08-07T00:00:00.000Z,100,3.0,3.0,2206.0,1951.0,13.304519920584285
"1209-W-Yale-St,-Orlando,-FL-32804","1209 W Yale St, Orlando, FL 32804",1209 W Yale St,,Orlando,FL,32804,Orange,28.569501,-81.396842,single_family,6777.0,Inactive,1495000,2024-11-06T00:00:00.000Z,9,4.0,3.0,3039.0,2020.0,14.217637433703022
"724-W-Fairbanks-Ave,-Orlando,-FL-32804","724 W Fairbanks Ave, Orlando, FL 32804",724 W Fairbanks Ave,,Orlando,FL,32804,Orange,28.596204,-81.390779,single_family,9397.0,Inactive,399000,2024-06-13T00:00:00.000Z,154,3.0,2.0,1305.0,1953.0,12.896719202134523
"2366-Addalia-Aly,-Orlando,-FL-32804","2366 Addalia Aly, Orlando, FL 32804",2366 Addalia Aly,,Orlando,FL,32804,Orange,28.568748,-81.413338,townhouse,1296.0,Inactive,609995,2024-08-28T00:00:00.000Z,77,3.0,2.0,1815.0,2024.0,13.321207678750945
"3715-Neptune-Dr,-Orlando,-FL-32804","3715 Neptune Dr, Orlando, FL 32804",3715 Neptune Dr,,Orlando,FL,32804,Orange,28.58542,-81.398731,single_family,13068.0,Inactive,1150000,2024-09-23T00:00:00.000Z,51,4.0,3.0,3352.0,1960.0,13.955273369904273
"4101-Fairview-Vista-Pt,-Apt-228,-Orlando,-FL-32804","4101 Fairview Vista Pt, Apt 228, Orlando, FL 32804",4101 Fairview Vista Pt,Apt 228,Orlando,FL,32804,Orange,28.585648,-81.407623,condo,29185.0,Inactive,219000,2024-09-28T00:00:00.000Z,46,2.0,2.0,1065.0,1980.0,12.296831574998258
